datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
1998-10-17 11:30:00,bridgewater,sd,us,other,300,5 minutes,Broad daylight &#44 clear sky&#44 very strangely moving object-like a child skipping rope,2006-12-07,43.5516667,-97.5072222
1998-10-17 15:00:00,apple valley,ca,us,sphere,8,7-8 seconds,Canyon Balls in Apple Valley California.,1999-02-16,34.5008333,-117.185
1998-10-17 16:00:00,pensacola beach,fl,us,fireball,120,approx 2 min.,Perfectly round flame colored object growing larger and then vanishing within an instant.,1999-01-28,30.3333333,-87.1375
1998-10-17 19:00:00,duluth (around&#44 lawrenceville exit area),ga,us,other,1800,30 minutes,I was driving home on the interstate.  I saw a very large bright light in the sky.  I thought it might have been Venus or a plane.  As,2002-09-28,34.0027778,-84.1447222
1999-10-17 03:30:00,signal mountain,tn,us,cigar,3600,1 hour,saw bright orange light making qiuck movements&#44followed us for approximitly five miles&#44 intersepted car causing electrical failure in c,1999-10-19,35.1225,-85.3438889
1999-10-17 04:00:00,moab,ut,us,fireball,5,:05,I saw it through the ceiling of my tent.  It was brighter than anything in the sky.  It was probably a large meteor or fireball as it i,1999-11-02,38.5733333,-109.5491667
1999-10-17 07:55:00,victoria (canada),bc,ca,teardrop,300,5 min approx.,Very bright light observed in eastern sky. After watching for several minutes determined it was moving away from us.,2000-12-02,46.216667,-63.483333
1999-10-17 14:00:00,charlotte,nc,us,cigar,600,10 mins,Cigar shaped craft seen over my home town being chased by a formation of fighter pilots.,2000-07-11,35.2269444,-80.8433333
1999-10-17 15:00:00,jacksonville,fl,us,chevron,1080,18 minutes,Gray Chevron maneuvers and hovers above NFL game,2002-01-11,30.3319444,-81.6558333
1999-10-17 15:05:00,covington,wa,us,changing,1800,30 minutes,While viewing &#39double dotted line&quot; contrail we sighted metallic craft&#44 followed later by more which sometimes appeared like spheres and,1999-11-02,47.3483333,-122.1136111
1999-10-17 20:25:00,melbourne (vic&#44 australia),,au,cylinder,1500,25 min,The Craft zipped passed&#44 zipped back&#44 stopped&#44and just stood there for about twenty mins. The wittnesses said they had an eerie feeling,2000-04-15,-37.813938,144.963425
2000-10-17 19:00:00,napoleonville,la,us,other,5,5sec,31 y/o insurance agent sees a red light shoot into the sky .,2000-12-02,29.9402778,-91.0247222
2000-10-17 19:00:00,yampa,co,us,light,3600,60 min&#44 +,Two extremely bright star-like lights that flashed vivid red and green.,2000-12-02,40.1525,-106.9080556
2000-10-17 19:45:00,oakland park,fl,us,diamond,1,milisecod,Broward County UFO,2000-12-02,26.1719444,-80.1322222
2000-10-17 20:30:00,eureka,ca,us,light,600,10 minutes,Two bright solid orange lights &#44 slow moving&#44 bright flickering light before vanishing.,2000-12-02,40.8022222,-124.1625
2000-10-17 21:00:00,tucson,az,us,diamond,600,hours,Bright white with flashing red and blue lights ... no sound ... not moving.,2000-12-02,32.2216667,-110.9258333
2001-10-17 00:00:00,johnstown,oh,us,fireball,30,30 sec,I was actually staying up all night trying not to go to sleep 2 fireball shaped  ufos they were zig zaging all over then lights started,2003-10-31,40.1536111,-82.6852778
2001-10-17 15:10:00,denver,co,us,sphere,1200,20 minutes,Bright sphere in sky&#44 completely stationary&#44 then disappeared,2002-01-11,39.7391667,-104.9841667
2001-10-17 17:00:00,cadiz-wallonia area,ky,,other,1500,25 minutes,While I was working outside on my fence rows&#44 I was burning tree branches in my garden. The wind shifted and I looked up to make sure n,2001-11-20,37.839333,-84.270018
2001-10-17 17:00:00,las vegas,nv,us,formation,300,5 minutes,High altitude trangular grouping - high speed takeoff,2008-03-04,36.175,-115.1363889
2001-10-17 20:45:00,bonita springs,fl,us,circle,300,5 mins,Large white stobe light over Gulf of Mexico at about 5 miles away- flashed bright green strobe and jumped about 5 miles to the south in,2001-11-20,26.3394444,-81.7788889
2001-10-17 21:30:00,battle ground,wa,us,light,300,5 minutes,Observed two hovering UFO&#39s&#44 one following the other.  It was dark&#44 partly cloudy with few stars visible.  The area I was in was rural,2001-11-20,45.7811111,-122.5322222
2001-10-17 22:25:00,jacksonville,fl,us,triangle,5,5 seconds,A nighttime triangle type craft.,2001-11-20,30.3319444,-81.6558333
2002-10-17 01:00:00,brighton,ma,us,light,360,5-6 min.,Looked like falling star or ball of light&#44 but as it turned another light seemed to be bright white with hues of red,2002-10-28,42.35,-71.1569444
2002-10-17 01:45:00,ditcot&#44 oxordshire (uk/england),,,circle,2700,45 minutes,From around 1:15 am to 2:00 am this morning 17/10/2002 I watched a circular light moving at a speed far greater than any aircraft known,2002-10-28,51.608044,-1.24484
2002-10-17 01:45:00,south stoke&#44 goring (uk/england),,,circle,7200,2 hrs,UFO sighted over fields and River Thames in South Stoke&#44 Nr. Reading&#44 UK,2002-10-28,51.543102,-1.097742
2002-10-17 05:21:00,renton,wa,us,light,2,2 seconds>,Very fast&#44 bright &#44 non blinking red light&#44 traveling north&#44 no sound,2002-10-28,47.4830556,-122.2158333
2002-10-17 19:13:00,seattle,wa,us,unknown,3,2-3 sec.,Peculiar&#44 shapeless object with several distinct lights seen streaking over Greenlake Park in Seattle.,2002-10-28,47.6063889,-122.3308333
2002-10-17 19:42:00,kracow (poland),,,egg,180,3 mins,Egg-shaped object traveling at high speed. Krakow&#44 Poland.,2002-10-28,50.06465,19.94498
2002-10-17 22:30:00,vrsac (yugoslavia),,,diamond,7,7 sec.,We saw a huge space craft from some other planet.,2002-10-28,45.116667,21.3
2002-10-17 23:01:00,columbus,oh,us,circle,120,approx. 2 mins,behind the clouds and high speeds involved.,2002-10-28,39.9611111,-82.9988889
2003-10-17 02:00:00,dallas,tx,us,unknown,300,5 minutes,I noticed a &quot;plane&quot; headed directly for my building at some distance thought nothing of it until it got closer and I kept an eye on it,2003-10-31,32.7833333,-96.8
2003-10-17 02:45:00,little rock,ar,us,other,15,15 seconds,about 2:45 am saturday morning&#44 my boss and I were standing outside and talking. we saw a blue flash in the eastern sky that was simila,2003-10-31,34.7463889,-92.2894444
2003-10-17 06:40:00,marietta,ga,us,light,10,approx. 10 seconds,2 luminous objects seen traversing sky(space?) @high speed&#44 VERY high altitude,2003-10-31,33.9525,-84.55
2003-10-17 16:54:00,cape town (south africa),,,sphere,30,30 sec,Round sphere speeding along a horizontal path,2003-10-31,-33.924868,18.424055
2003-10-17 17:00:00,payson,az,us,oval,600,about 10 min,Am not sure of the day. We were traveling by car from Tonto Basin.  Wesaw a brilliant  golden star  NE of Payson.  There was no other s,2004-04-27,34.2308333,-111.3244444
2003-10-17 17:10:00,west jordan,ut,us,unknown,6,6 seconds,IT WAS JUST A SERIES OF LIGHTS THAT WERE REVOLVING IN A SORT OF CIRCULAR PATTERN. THE LIGHTS WERE CLEAR WHITE AND I SAW THEM FOR ABOUT,2003-10-31,40.5,-111.95
2003-10-17 19:00:00,richardson,tx,us,circle,1200,20 minutes,It has been several years since I saw a hovering large ball outside&#44 barely moving&#44 for several days. Last night&#44 while reading in my l,2003-10-31,32.9480556,-96.7294444
2003-10-17 19:30:00,venice,fl,us,triangle,120,2 minutes,Triangular craft spotted over Venice&#44 FL,2003-10-31,27.0994444,-82.4544444
2003-10-17 20:15:00,montreal (canada),pq,ca,light,4200,approx: 70 minutes,HBCCUFO CANADIAN REPORT:  The 4 lights at equal distance from one another.,2003-10-31,45.5,-73.583333
2003-10-17 20:45:00,opp,al,us,triangle,900,15 mins,Triangle Shaped craft between Opp and Andalusia,2003-10-31,31.2825,-86.2555556
2003-10-17 21:00:00,missoula,mt,us,circle,1200,20 min,there was a haze around object,2003-10-31,46.8722222,-113.9930556
2003-10-17 22:00:00,lovingston,va,us,unknown,7,seven seconds,There was a bright light in the distance a few miles away with the intensity of a radio tower beacon.  The light was bright white and a,2003-10-31,37.7597222,-78.8711111
2003-10-17 22:00:00,state college,pa,us,other,5,5 seconds,Object observed on infrared camera.,2004-08-11,40.7933333,-77.8602778
2003-10-17 23:14:00,north platte,ne,us,circle,180,3 min,BRIGHT LIGHT CHASED BY AIRCRAFT.,2003-10-31,41.1238889,-100.765
2003-10-17 23:40:00,las vegas,nv,us,triangle,120,1-2 minutes,Classic &quot;V&quot; shaped formation,2004-07-08,36.175,-115.1363889
2004-10-17 03:00:00,somers,ny,us,unknown,3600,1 hour,There were four hovering starlike objects that formed a diamond shape in the sky.  ((NUFORC Note:  Possible celestial bodies??  PD)),2004-10-27,41.3280556,-73.6861111
2004-10-17 08:05:00,fairfax,ca,us,changing,900,15 mins,I had reported this last year already&#44 but wasnt clear. I had seen 4 or 5 black stationary dots. to the west &#44at a low altitude. Sudden,2005-09-15,37.9872222,-122.5877778
2004-10-17 18:15:00,raleigh,nc,us,formation,300,5 minutes,Looked like rectangle parachutes but nobody was under the canopies&#44 objects never desended.,2004-10-27,35.7719444,-78.6388889
2004-10-17 18:50:00,converse (near),in,us,light,300,5 minutes,TWO SIGHTINGS OF UNEXPLAINABLE LIGHTS OF DIFFERENT ORGIN,2004-10-27,40.5775,-85.8733333
2004-10-17 19:00:00,san antonio,tx,us,circle,600,5 - 10 minutes,Sunset &#44 multiple objects&#44 mostly round&#44 some triangular&#44 5 - 10 minute display,2005-01-19,29.4238889,-98.4933333
2004-10-17 20:29:00,sterling,il,us,formation,12,8-12 seconds,Soft glow not visible by unaided eyes&#44 and absoultely no sounds&#44 movment straight but swift lead objects changed.,2004-10-27,41.7886111,-89.6961111
2004-10-17 21:15:00,liveley (canada),on,,other,1800,30.min.+,8chevronlights no sound high resonance vertical climb,2004-11-02,46.436543,-81.146561
2004-10-17 21:20:00,kissimmee,fl,us,light,2,about 2 seconds,Strange light in the sky.  ((NUFORC Note:  Possible meteor??  PD)),2004-10-27,28.2916667,-81.4077778
2004-10-17 21:45:00,south daytona beach,fl,,light,6,6 sec,Bright light shot at me&#44 turned and shot straight up.  Sounded like a chopper without the rotor sound.,2004-10-27,29.132876,-80.980941
2004-10-17 23:00:00,carbondale,il,us,formation,1396,23:16,there were 3 lignst forming a horizomtal line,2005-09-02,37.7272222,-89.2166667
2005-10-17 01:40:00,arlington,tx,us,,60,1 minute,Two adults witness peculiar yellow flare&#44 which suddenly accelerates and streaks away.,2005-10-20,32.7355556,-97.1077778
2005-10-17 06:45:00,orlando,fl,us,light,8,7-8 seconds,Odd movement and speed of star-sized object in early morning sky,2005-10-20,28.5380556,-81.3794444
2005-10-17 13:00:00,west valley,ut,,other,10,10 seconds,((NUFORC Note:  Student report.  Probable hoax.  PD))  It was such a scary sight.,2005-10-20,41.591051,-111.384926
2005-10-17 15:15:00,kearns,ut,us,cross,180,3 minutes,((NUFORC Note:  Student report.  Possible hoax.  PD))  Two&#44 colorful&#44 cross shaped objects in the sky.,2005-10-20,40.66,-111.9955556
2005-10-17 15:30:00,kearns,ut,us,diamond,5,5 seconds,((NUFORC Note:  Student report.  We cannot certify that it is a serious report.  PD))  Two diamond shaped ufo&#39s&#44 and a red dot.,2005-10-20,40.66,-111.9955556
2005-10-17 16:00:00,clementon,nj,us,other,30,30 seconds,Pink object chased by jet fighters over New Jersey.,2007-02-01,39.8113889,-74.9833333
2005-10-17 18:00:00,yukon,ok,us,changing,2700,45 minutes,45 mintues stalled aircraft that were being followed by us airplanes changed shapes,2005-11-03,35.5066667,-97.7622222
2005-10-17 18:05:00,milwaukee,wi,us,circle,1,<1 second,Glowing object on Milwaukee&#39s lakefront,2005-11-03,43.0388889,-87.9063889
2005-10-17 18:35:00,chambersburg,pa,us,light,300,5 minutes,Object left no visible exhaust chased by jets leaving white exhaust trails,2005-10-20,39.9375,-77.6613889
2005-10-17 20:50:00,west chester,pa,us,oval,60,1 minute,Strange black image passed quickly across the sky on a clear autumn night.,2005-12-16,39.8494444,-75.3561111
2005-10-17 21:00:00,west chester,pa,us,disk,5,5 seconds,saucer object cutting through full moon&#44 south to north,2005-11-03,39.8494444,-75.3561111
2005-10-17 22:00:00,wixom,mi,us,egg,180,3 minutes,((NUFORC Note:  Witness is anonymous.  Possible hoax?  PD))  Poval-shaped object seemed to float above several farm buildings&#44,2005-10-20,42.5247222,-83.5363889
2005-10-17 23:25:00,murfreesboro,tn,us,light,3000,50 minutes,An optical illusion&#44 not a UFO,2005-10-20,35.8455556,-86.3902778
2005-10-17 23:40:00,glendale,az,us,light,1800,30 min,light hovering somewhere east of glendale AZ,2005-10-20,33.5386111,-112.1852778
2006-10-17 19:15:00,phoenix,az,us,light,180,3 min,Two bright lights moving single file&#44 slower then satelite speed.,2006-10-30,33.4483333,-112.0733333
2006-10-17 20:30:00,corinth,ms,us,sphere,60,about 1 minute,Bright orb with odd flight pattren appears&#44 slows down&#44 changes color&#44 and dissolves in the night sky.,2006-10-30,34.9341667,-88.5222222
2006-10-17 21:15:00,downers grove,il,us,chevron,180,2-3 minutes,A vertical chevron shaped object with lights on the top and bottom floating from West to East.,2006-10-30,41.8088889,-88.0111111
2006-10-17 21:30:00,san jose,ca,us,light,60,60 seconds,fast moving orange lights,2006-10-30,37.3394444,-121.8938889
2006-10-17 22:02:00,talent,or,us,light,5,5 second,Green and White Falling Object&#44 Near Ashland&#44 Or,2006-10-30,42.2458333,-122.7875
2006-10-17 22:10:00,choctaw beach,fl,us,fireball,600,10 minutes,A series of 15-18 orange fireballs.,2006-10-30,30.4711111,-86.3433333
2006-10-17 22:12:00,san francisco,ca,us,other,5,5 seconds,At roughly 10:10pm&#44 on Tuesday&#44 October 17&#44 2006&#44 I went outside to have a cigarette. The observations that follow took place while I,2006-10-30,37.775,-122.4183333
2007-10-17 15:07:00,van nuys,ca,us,circle,20,20 seconds,2 Circular-shaped UFOs seen over the San Fernando Valley during daylight,2007-11-28,34.1866667,-118.4480556
2007-10-17 20:00:00,chicago,il,us,cross,5,5 seconds,Oversized jet fastest thing i ever seen no noise at all,2008-01-21,41.85,-87.65
2007-10-17 20:15:00,leeds (west yorkshire) (uk/england),,gb,triangle,15,about 15 seconds,((HOAX??))  i look up at the stars when i saw object moving looked like a star.but beined it was triangle shape object.,2008-03-04,53.8,-1.583333
2007-10-17 22:00:00,clinton,nj,us,triangle,7,7 sec,The craft passed by my house about 200 ft high&#44 30 mph&#44 silent&#44 with 5 dim white lights.  ((NUFORC Note:  Possible hoax??  PD)),2009-08-05,40.6366667,-74.9102778
2007-10-17 22:00:00,kristiansand (norway),,,disk,120,60-120 sec maybe more,amasing up and close ufo sighting - two white lights with red pulsating lights in the center,2007-11-28,58.147578,7.996627
2007-10-17 22:30:00,austin,tx,us,light,300,5 minutes,UFO hovers over Lake Travis for 5 minutes&#44 then speeds off.,2007-11-28,30.2669444,-97.7427778
2007-10-17 23:45:00,livermore,ca,us,triangle,3,3 seconds,out of these world,2007-11-28,37.6819444,-121.7669444
2008-10-17 09:00:00,mesquite,tx,us,unknown,60,1min,2 lights above some houses that moved away from each other and they were low to the ground.,2008-10-31,32.7666667,-96.5988889
2008-10-17 09:30:00,leesburg,va,us,circle,30,30 seconds,Large Green light over leesburg&#44 VA,2008-10-31,39.1155556,-77.5638889
2008-10-17 10:35:00,playa del rey,ca,us,sphere,900,15 min&#44,Two white spherical objects rotating about each other at low altitude rise until out of sight.,2008-10-31,33.9488889,-118.4447222
2008-10-17 17:47:00,santa ana,ca,us,disk,900,15minutes,2 UFOs sighted flying together over Santa Ana&#44 California and photographed.,2008-10-31,33.7455556,-117.8669444
2008-10-17 18:01:00,enfield,ct,us,sphere,300,5 minutes plus,Small ufo fleet over Enfield CT.,2008-10-31,41.9761111,-72.5922222
2008-10-17 19:20:00,colony (1 mile nw of),wy,us,unknown,300,5 minutes +,Uknown object over northeast Wyoming.,2008-10-31,44.87,-104.1547222
2008-10-17 21:12:00,manteca,ca,us,changing,120,2 minutes,Yellow haze light with no sound flying low to ground then disappeared into the night in Manteca&#44 Ca,2008-10-31,37.7975,-121.215
2008-10-17 21:15:00,camp hill,pa,us,other,15,15 seconds,3 lights flying side by side-rapidly moving away from me &amp; joined 4 additional lights-2 on each side and bolted away...,2008-10-31,40.2397222,-76.9202778
2008-10-17 21:30:00,camp hill,pa,us,light,15,15 seconds,3 lights swiflty flew overhead &amp; 2 sets of lights coming from opposite directions aligned the 3 lights side by side &amp; bolted away..,2008-10-31,40.2397222,-76.9202778
